Stock,Year,Month,Dividends
ADP,2014,Jun,0.42142
ADP,2014,Mar,0.42142
ADP,2014,Sep,0.42142
ADP,2015,Dec,0.53
ADP,2015,Jun,0.49
ADP,2015,Mar,0.49
ADP,2015,Sep,0.49
ADP,2016,Dec,0.57
ADP,2016,Jun,0.53
ADP,2016,Mar,0.53
ADP,2016,Sep,0.53
ADP,2017,Dec,0.63
ADP,2017,Jun,0.57
ADP,2017,Mar,0.57
ADP,2017,Sep,0.57
ADP,2018,Dec,0.79
ADP,2018,Jun,0.69
ADP,2018,Mar,0.63
ADP,2018,Sep,0.69
ADP,2019,Dec,0.91
ADP,2019,Jun,0.79
ADP,2019,Mar,0.79
ADP,2019,Sep,0.79
ADS,2016,Nov,0.52
ADS,2017,Aug,0.52
ADS,2017,Feb,0.52
ADS,2017,May,0.52
ADS,2017,Nov,0.52
ADS,2018,Aug,0.57
ADS,2018,Feb,0.57
ADS,2018,May,0.57
ADS,2018,Nov,0.57
ADS,2019,Feb,0.63
ADS,2019,May,0.63
ADS,2019,Nov,0.63
ADS,2019,Sep,0.63
ADT,2018,Dec,0.035
ADT,2018,Jun,0.035
ADT,2018,Mar,0.035
ADT,2018,Sep,0.035
ADT,2019,Apr,0.035
ADT,2019,Dec,0.735
ADT,2019,Jun,0.035
ADT,2019,Sep,0.035
ADTN,2010,Apr,0.09
ADTN,2010,Feb,0.09
ADTN,2010,Jul,0.09
ADTN,2010,Oct,0.09
ADTN,2011,Apr,0.09
ADTN,2011,Feb,0.09
ADTN,2011,Jul,0.09
ADTN,2011,Oct,0.09
ADTN,2012,Apr,0.09
ADTN,2012,Jan,0.09
ADTN,2012,Jul,0.09
ADTN,2012,Oct,0.09
ADTN,2013,Apr,0.09
ADTN,2013,Feb,0.09
ADTN,2013,Jul,0.09
ADTN,2013,Oct,0.09
ADTN,2014,Apr,0.09
ADTN,2014,Feb,0.09
ADTN,2014,Jul,0.09
ADTN,2014,Oct,0.09
ADTN,2015,Feb,0.09
ADTN,2015,Jul,0.09
ADTN,2015,May,0.09
ADTN,2015,Oct,0.09
ADTN,2016,Apr,0.09
ADTN,2016,Feb,0.09
ADTN,2016,Jul,0.09
ADTN,2016,Nov,0.09
ADTN,2017,Aug,0.09
ADTN,2017,Jan,0.09
ADTN,2017,May,0.09
ADTN,2017,Oct,0.09
ADTN,2018,Jan,0.09
ADTN,2018,Jul,0.09
ADTN,2018,May,0.09
ADTN,2018,Oct,0.09
ADTN,2019,Feb,0.09
ADTN,2019,Jul,0.09
ADTN,2019,May,0.09
ADTN,2019,Nov,0.09
AE,2010,Nov,0.54
AE,2011,Nov,0.57
AE,2012,Nov,0.62
AE,2013,Aug,0.22
AE,2013,May,0.22
AE,2013,Nov,0.22
AE,2014,Aug,0.22
AE,2014,Mar,0.22
AE,2014,May,0.22
AE,2014,Nov,0.22
AE,2015,Jun,0.22
AE,2015,Mar,0.22
AE,2015,Nov,0.22
AE,2015,Sep,0.22
AE,2016,Dec,0.22
AE,2016,Jun,0.22
AE,2016,Mar,0.22
AE,2016,Sep,0.22
AE,2017,Dec,0.22
AE,2017,Mar,0.22
AE,2017,May,0.22
AE,2017,Sep,0.22
AE,2018,Dec,0.22
AE,2018,Mar,0.22
AE,2018,May,0.22
AE,2018,Sep,0.22
AE,2019,Dec,0.24
AE,2019,Jun,0.24
AE,2019,Mar,0.22
AE,2019,Sep,0.24
AEB,2010,Aug,0.256
AEB,2010,Feb,0.256
AEB,2010,May,0.256
AEB,2010,Nov,0.256
AEB,2011,Aug,0.256
AEB,2011,Feb,0.256
AEB,2011,May,0.256
AEB,2011,Nov,0.253
AEB,2012,Aug,0.261
AEB,2012,Feb,0.253
AEB,2012,May,0.256
AEB,2012,Nov,0.253
AEB,2013,Aug,0.253
AEB,2013,Feb,0.244
AEB,2013,May,0.261
AEB,2013,Nov,0.253
AEB,2014,Aug,0.253
AEB,2014,Feb,0.253
AEB,2014,May,0.253
AEB,2014,Nov,0.253
AEB,2015,Aug,0.256
AEB,2015,Feb,0.253
AEB,2015,May,0.253
AEB,2015,Nov,0.253
AEB,2016,Aug,0.256
AEB,2016,May,0.256
AEB,2016,Nov,0.253
AEB,2017,Aug,0.256
AEB,2017,Dec,0.25
AEB,2017,Feb,0.25
AEB,2017,May,0.256
AEB,2018,Aug,0.261
AEB,2018,Mar,0.25
AEB,2018,May,0.256
AEB,2018,Nov,0.253
AEB,2019,Feb,0.244
AEE,2010,Dec,0.385
AEE,2010,Jun,0.385
AEE,2010,Mar,0.385
AEE,2010,Sep,0.385
AEE,2011,Dec,0.4
AEE,2011,Jun,0.385
AEE,2011,Mar,0.385
AEE,2011,Sep,0.385
AEE,2012,Dec,0.4
AEE,2012,Jun,0.4
AEE,2012,Mar,0.4
AEE,2012,Sep,0.4
AEE,2013,Dec,0.4
AEE,2013,Jun,0.4
AEE,2013,Mar,0.4
AEE,2013,Sep,0.4
AEE,2014,Dec,0.41
AEE,2014,Jun,0.4
AEE,2014,Mar,0.4
AEE,2014,Sep,0.4
AEE,2015,Dec,0.425
AEE,2015,Jun,0.41
AEE,2015,Mar,0.41
AEE,2015,Sep,0.41
AEE,2016,Dec,0.44
AEE,2016,Jun,0.425
AEE,2016,Mar,0.425
AEE,2016,Sep,0.425
AEE,2017,Dec,0.4575
AEE,2017,Jun,0.44
AEE,2017,Mar,0.44
AEE,2017,Sep,0.44
AEE,2018,Dec,0.475
AEE,2018,Jun,0.4575
AEE,2018,Mar,0.4575
AEE,2018,Sep,0.4575
AEE,2019,Dec,0.495
AEE,2019,Jun,0.475
AEE,2019,Mar,0.475
AEE,2019,Sep,0.475
AEG,2012,Aug,0.12276
AEG,2012,May,0.12682
AEG,2013,Aug,0.145673
AEG,2013,May,0.14179
AEG,2014,Aug,0.146124
AEG,2014,May,0.150348
AEG,2015,Aug,0.134196
AEG,2015,May,0.133596
AEG,2016,Aug,0.147264
AEG,2016,May,0.145795
AEG,2017,Aug,0.153025
AEG,2017,May,0.284148
AEG,2018,Aug,0.16205
AEG,2018,May,0.164507
AEG,2019,Aug,0.166208
AEG,2019,May,0.167475
AEL,2010,Dec,0.1
AEL,2011,Nov,0.12
AEL,2012,Nov,0.15
AEL,2013,Nov,0.18
AEL,2014,Nov,0.2
AEL,2015,Nov,0.22
AEL,2016,Dec,0.24
AEL,2017,Nov,0.26
AEL,2018,Nov,0.28
AEL,2019,Dec,0.3
AEM,2010,Mar,0.18
AEM,2011,Aug,0.16
AEM,2011,Feb,0.16
AEM,2011,May,0.16
AEM,2011,Nov,0.16
AEM,2012,Aug,0.2
AEM,2012,Feb,0.2
AEM,2012,May,0.2
AEM,2012,Nov,0.2
AEM,2013,Aug,0.22
AEM,2013,Feb,0.22
AEM,2013,May,0.22
AEM,2013,Nov,0.22
AEM,2014,Aug,0.08
AEM,2014,Feb,0.08
AEM,2014,May,0.08
AEM,2014,Nov,0.16
AEM,2015,Aug,0.08
AEM,2015,Feb,0.08
AEM,2015,May,0.08
AEM,2015,Nov,0.08
AEM,2016,Aug,0.1
AEM,2016,Feb,0.08
AEM,2016,May,0.16
AEM,2016,Nov,0.1
AEM,2017,Aug,0.1
AEM,2017,Feb,0.1
AEM,2017,May,0.1
AEM,2017,Nov,0.11
AEM,2018,Aug,0.11
AEM,2018,Feb,0.11
AEM,2018,May,0.11
AEM,2018,Nov,0.11
AEM,2019,Aug,0.125
AEM,2019,Feb,0.125
AEM,2019,May,0.125
AEM,2019,Nov,0.3
AEO,2010,Dec,0.11
AEO,2010,Jun,0.11
AEO,2010,Mar,0.1
AEO,2010,Sep,0.11
AEO,2011,Dec,0.11
AEO,2011,Jul,0.11
AEO,2011,Mar,0.11
AEO,2011,Sep,0.11
AEO,2012,Dec,0.11
AEO,2012,Jun,0.11
AEO,2012,Mar,0.11
AEO,2012,Sep,0.11
AEO,2013,Dec,0.125
AEO,2013,Jun,0.125
AEO,2013,Sep,0.125
AEO,2014,Dec,0.125
AEO,2014,Jun,0.125
AEO,2014,Mar,0.125
AEO,2014,Sep,0.125
AEO,2015,Apr,0.125
AEO,2015,Dec,0.125
AEO,2015,Jul,0.125
AEO,2015,Oct,0.125
AEO,2016,Apr,0.125
AEO,2016,Dec,0.125
AEO,2016,Jul,0.125
AEO,2016,Jun,0.125
AEO,2016,Oct,0.125
AEO,2017,Apr,0.125
AEO,2017,Dec,0.125
AEO,2017,Jul,0.125
AEO,2017,Oct,0.125
AEO,2018,Apr,0.1375
AEO,2018,Dec,0.1375
AEO,2018,Jul,0.1375
AEO,2018,Oct,0.1375
AEO,2019,Apr,0.1375
AEO,2019,Jul,0.1375
AEO,2019,Oct,0.1375
AEP,2010,Aug,0.42
AEP,2010,Feb,0.41
AEP,2010,May,0.42
AEP,2010,Nov,0.46
AEP,2011,Aug,0.46
AEP,2011,Feb,0.46
AEP,2011,May,0.46
AEP,2011,Nov,0.47
AEP,2012,Aug,0.47
AEP,2012,Feb,0.47
AEP,2012,May,0.47
AEP,2012,Nov,0.47
AEP,2013,Aug,0.49
AEP,2013,Feb,0.47
AEP,2013,May,0.49
AEP,2013,Nov,0.5
AEP,2014,Aug,0.5
AEP,2014,Feb,0.5
AEP,2014,May,0.5
AEP,2014,Nov,0.53
AEP,2015,Aug,0.53
AEP,2015,Feb,0.53
AEP,2015,May,0.53
AEP,2015,Nov,0.56
AEP,2016,Aug,0.56
AEP,2016,Feb,0.56
AEP,2016,May,0.56
AEP,2016,Nov,0.59
AEP,2017,Aug,0.59
AEP,2017,Feb,0.59
AEP,2017,May,0.59
AEP,2017,Nov,0.62
AEP,2018,Aug,0.62
AEP,2018,Feb,0.62
AEP,2018,May,0.62
AEP,2018,Nov,0.67
AEP,2019,Aug,0.67
AEP,2019,Feb,0.67
AEP,2019,May,0.67
AEP,2019,Nov,0.7
AES,2012,Oct,0.04
AES,2013,Apr,0.04
AES,2013,Jan,0.04
AES,2013,Jul,0.04
AES,2013,Oct,0.04
AES,2014,Apr,0.05
AES,2014,Jan,0.05
AES,2014,Jul,0.05
AES,2014,Oct,0.05
AES,2015,Jan,0.1
AES,2015,Jul,0.1
AES,2015,May,0.1
AES,2015,Oct,0.1
AES,2016,Apr,0.11
AES,2016,Jan,0.11
AES,2016,Jul,0.11
AES,2016,Oct,0.11
AES,2017,Apr,0.12
AES,2017,Aug,0.12
AES,2017,Jan,0.12
AES,2017,Nov,0.12
AES,2017,Oct,0.12
AES,2018,Apr,0.13
AES,2018,Aug,0.13
AES,2018,Jan,0.13
AES,2018,Oct,0.13
AES,2019,Apr,0.1365
AES,2019,Jan,0.1365
AES,2019,Jul,0.1365
AES,2019,Oct,0.137
AFG,2010,Apr,0.1375
AFG,2010,Jan,0.1375
AFG,2010,Jul,0.1375
AFG,2010,Oct,0.1625
AFG,2011,Apr,0.1625
AFG,2011,Jan,0.1625
AFG,2011,Jul,0.1625
AFG,2011,Oct,0.175
AFG,2012,Apr,0.175
AFG,2012,Dec,0.25
AFG,2012,Jan,0.175
AFG,2012,Jul,0.175
AFG,2012,Oct,0.195
AFG,2013,Apr,0.195
AFG,2013,Dec,1.0
AFG,2013,Jan,0.195
AFG,2013,Jul,0.195
AFG,2013,Oct,0.22
AFG,2014,Apr,0.22
AFG,2014,Dec,1.0
AFG,2014,Jan,0.22
AFG,2014,Jul,0.22
AFG,2014,Oct,0.25
AFG,2015,Apr,0.25
AFG,2015,Dec,1.0
AFG,2015,Jan,0.25
AFG,2015,Jul,0.25
AFG,2015,Oct,0.28
AFG,2016,Apr,0.28
AFG,2016,Jan,0.28
AFG,2016,Jul,0.28
AFG,2016,Nov,1.0
AFG,2016,Oct,0.3125
AFG,2017,Apr,0.3125
AFG,2017,Jan,0.3125
AFG,2017,Jul,0.3125
AFG,2017,May,1.5
AFG,2017,Nov,2.0
AFG,2017,Oct,0.35
AFG,2018,Apr,0.35
AFG,2018,Jan,0.35
AFG,2018,Jul,0.35
AFG,2018,May,1.5
AFG,2018,Nov,1.5
AFG,2018,Oct,0.4
AFG,2019,Apr,0.4
AFG,2019,Jan,0.4
AFG,2019,Jul,0.4
AFG,2019,May,1.5
AFG,2019,Nov,1.8
AFG,2019,Oct,0.45
AFGH,2017,Jul,0.375
AFGH,2017,Oct,0.375
AFGH,2018,Apr,0.375
AFGH,2018,Jan,0.375
AFGH,2018,Jul,0.375
AFGH,2018,Oct,0.375
AFGH,2019,Apr,0.375
AFGH,2019,Jan,0.375
AFGH,2019,Jul,0.375
AFGH,2019,Oct,0.375
AFIN,2018,Aug,0.039
AFIN,2018,Dec,0.092
AFIN,2018,Nov,0.092
AFIN,2018,Oct,0.092
AFIN,2018,Sep,0.092
AFIN,2019,Apr,0.092
AFIN,2019,Aug,0.092
AFIN,2019,Dec,0.092
AFIN,2019,Feb,0.092
AFIN,2019,Jan,0.092
AFIN,2019,Jul,0.092
AFIN,2019,Jun,0.092
AFIN,2019,Mar,0.092
AFIN,2019,May,0.092
AFIN,2019,Nov,0.092
AFIN,2019,Oct,0.092
AFIN,2019,Sep,0.092
AFINP,2019,Jul,0.5
AFINP,2019,Oct,0.469
AFL,2010,Aug,0.28
AFL,2010,Feb,0.28
AFL,2010,May,0.28
AFL,2010,Nov,0.3
AFL,2011,Aug,0.3
AFL,2011,Feb,0.3
AFL,2011,May,0.3
AFL,2011,Nov,0.33
AFL,2012,Aug,0.33
AFL,2012,Feb,0.33
AFL,2012,May,0.33
AFL,2012,Nov,0.35
AFL,2013,Aug,0.35
AFL,2013,Feb,0.35
AFL,2013,May,0.35
AFL,2013,Nov,0.37
AFL,2014,Aug,0.37
AFL,2014,Feb,0.37
AFL,2014,May,0.37
AFL,2014,Nov,0.39
AFL,2015,Aug,0.39
AFL,2015,Feb,0.39
AFL,2015,May,0.39
AFL,2015,Nov,0.41
AFL,2016,Aug,0.41
AFL,2016,Feb,0.41
AFL,2016,May,0.41
AFL,2016,Nov,0.43
AFL,2017,Aug,0.215
AFL,2017,Feb,0.43
AFL,2017,May,0.43
AFL,2017,Nov,0.225
AFL,2018,Aug,0.26
AFL,2018,Feb,0.26
AFL,2018,May,0.26
AFL,2018,Nov,0.26
AFL,2019,Aug,0.27
AFL,2019,Feb,0.27
AFL,2019,May,0.27
AFL,2019,Nov,0.27
AGCO,2013,Aug,0.1
AGCO,2013,Feb,0.1
AGCO,2013,May,0.1
AGCO,2013,Nov,0.1
AGCO,2014,Aug,0.11
AGCO,2014,Feb,0.11
AGCO,2014,May,0.11
AGCO,2014,Nov,0.11
AGCO,2015,Aug,0.12
AGCO,2015,Feb,0.12
AGCO,2015,May,0.12
AGCO,2015,Nov,0.12
AGCO,2016,Aug,0.13
AGCO,2016,Feb,0.13
AGCO,2016,May,0.13
AGCO,2016,Nov,0.13
AGCO,2017,Aug,0.14
AGCO,2017,Feb,0.14
AGCO,2017,May,0.14
AGCO,2017,Nov,0.14
AGCO,2018,Aug,0.15
AGCO,2018,Feb,0.15
AGCO,2018,May,0.15
AGCO,2018,Nov,0.15
AGCO,2019,Aug,0.16
AGCO,2019,Feb,0.15
AGCO,2019,May,0.16
AGCO,2019,Nov,0.16
AGI,2010,Apr,0.03
AGI,2010,Oct,0.035
AGI,2011,Apr,0.05
AGI,2011,Oct,0.07
AGI,2012,Apr,0.1
AGI,2012,Oct,0.1
AGI,2013,Apr,0.1
AGI,2013,Oct,0.1
AGI,2014,Apr,0.1
AGI,2014,Oct,0.1
AGI,2015,May,0.03
AGI,2015,Oct,0.01
AGI,2016,Apr,0.01
AGI,2016,Oct,0.01
AGI,2017,Apr,0.01
AGI,2017,Oct,0.01
AGI,2018,Apr,0.01
AGI,2018,Oct,0.01
AGI,2019,Dec,0.01
AGI,2019,Jun,0.01
AGI,2019,Mar,0.01
AGI,2019,Sep,0.01
AGM,2010,Dec,0.05
AGM,2010,Jun,0.05
AGM,2010,Mar,0.05
AGM,2010,Sep,0.05
AGM,2011,Dec,0.05
AGM,2011,Jun,0.05
AGM,2011,Mar,0.05
AGM,2011,Sep,0.05
AGM,2012,Dec,0.1
AGM,2012,Jun,0.1
AGM,2012,Mar,0.1
AGM,2012,Sep,0.1
AGM,2013,Dec,0.12
AGM,2013,Jun,0.12
AGM,2013,Mar,0.12
AGM,2013,Sep,0.12
AGM,2014,Dec,0.14
AGM,2014,Jun,0.14
AGM,2014,Mar,0.14
AGM,2014,Sep,0.14
AGM,2015,Dec,0.16
AGM,2015,Jun,0.16
AGM,2015,Mar,0.16
AGM,2015,Sep,0.16
AGM,2016,Dec,0.26
AGM,2016,Jun,0.26
AGM,2016,Mar,0.26
AGM,2016,Sep,0.26
AGM,2017,Dec,0.36
AGM,2017,Jun,0.36
AGM,2017,Mar,0.36
AGM,2017,Sep,0.36
AGM,2018,Dec,0.58
AGM,2018,Jun,0.58
AGM,2018,Mar,0.58
AGM,2018,Sep,0.58
AGM,2019,Dec,0.7
AGM,2019,Jun,0.7
AGM,2019,Mar,0.7
AGM,2019,Sep,0.7
AGNC,2010,Dec,1.4
AGNC,2010,Jun,1.4
AGNC,2010,Mar,1.4
AGNC,2010,Sep,1.4
AGNC,2011,Dec,1.4
AGNC,2011,Jun,1.4
AGNC,2011,Mar,1.4
AGNC,2011,Sep,1.4
AGNC,2012,Dec,1.25
AGNC,2012,Jun,1.25
AGNC,2012,Mar,1.25
AGNC,2012,Sep,1.25
AGNC,2013,Dec,0.65
AGNC,2013,Jun,1.05
AGNC,2013,Mar,1.25
AGNC,2013,Sep,0.8
AGNC,2014,Dec,0.22
AGNC,2014,Jun,0.65
AGNC,2014,Mar,1.3
AGNC,2014,Nov,0.22
AGNC,2014,Oct,0.22
AGNC,2014,Sep,0.65
AGNC,2015,Apr,0.22
AGNC,2015,Aug,0.2
AGNC,2015,Dec,0.2
AGNC,2015,Feb,0.22
AGNC,2015,Jan,0.22
AGNC,2015,Jul,0.2
AGNC,2015,Jun,0.2
AGNC,2015,Mar,0.22
AGNC,2015,May,0.2
AGNC,2015,Nov,0.2
AGNC,2015,Oct,0.2
AGNC,2015,Sep,0.2
AGNC,2016,Apr,0.2
AGNC,2016,Aug,0.18
AGNC,2016,Dec,0.18
AGNC,2016,Feb,0.2
AGNC,2016,Jan,0.2
AGNC,2016,Jul,0.2
AGNC,2016,Jun,0.2
AGNC,2016,Mar,0.2
AGNC,2016,May,0.2
AGNC,2016,Nov,0.18
AGNC,2016,Oct,0.18
AGNC,2016,Sep,0.18
AGNC,2017,Apr,0.18
AGNC,2017,Aug,0.18
AGNC,2017,Dec,0.18
AGNC,2017,Feb,0.18
AGNC,2017,Jan,0.18
AGNC,2017,Jul,0.18
AGNC,2017,Jun,0.18
AGNC,2017,Mar,0.18
AGNC,2017,May,0.18
AGNC,2017,Nov,0.18
AGNC,2017,Oct,0.18
AGNC,2017,Sep,0.18
AGNC,2018,Apr,0.18
AGNC,2018,Aug,0.18
AGNC,2018,Dec,0.18
AGNC,2018,Feb,0.18
AGNC,2018,Jan,0.18
AGNC,2018,Jul,0.18
AGNC,2018,Jun,0.18
AGNC,2018,Mar,0.18
AGNC,2018,May,0.18
AGNC,2018,Nov,0.18
AGNC,2018,Oct,0.18
AGNC,2018,Sep,0.18
AGNC,2019,Apr,0.18
AGNC,2019,Aug,0.16
AGNC,2019,Dec,0.16
AGNC,2019,Feb,0.18
AGNC,2019,Jan,0.18
AGNC,2019,Jul,0.16
AGNC,2019,Jun,0.16
AGNC,2019,Mar,0.18
AGNC,2019,May,0.16
AGNC,2019,Nov,0.16
AGNC,2019,Oct,0.16
AGNC,2019,Sep,0.16
AGNCM,2019,Dec,0.43
AGNCM,2019,Jun,0.43
AGNCM,2019,Mar,0.186
AGNCM,2019,Sep,0.43
AGNCN,2017,Dec,0.438
AGNCN,2017,Sep,0.258
AGNCN,2018,Dec,0.438
AGNCN,2018,Jun,0.438
AGNCN,2018,Mar,0.438
AGNCN,2018,Sep,0.438
AGNCN,2019,Dec,0.438
AGNCN,2019,Jun,0.438
AGNCN,2019,Mar,0.438
AGNCN,2019,Sep,0.438
AGNCO,2019,Dec,0.46
AGO,2010,Aug,0.045
AGO,2010,Mar,0.045
AGO,2010,May,0.045
AGO,2010,Nov,0.045
AGO,2011,Aug,0.045
AGO,2011,Feb,0.045
AGO,2011,May,0.045
AGO,2011,Nov,0.045
AGO,2012,Aug,0.09
AGO,2012,Feb,0.09
AGO,2012,May,0.09
AGO,2012,Nov,0.09
AGO,2013,Aug,0.1
AGO,2013,Feb,0.1
AGO,2013,May,0.1
AGO,2013,Nov,0.1
AGO,2014,Aug,0.11
AGO,2014,Feb,0.11
AGO,2014,May,0.11
AGO,2014,Nov,0.11
AGO,2015,Aug,0.12
AGO,2015,Feb,0.12
AGO,2015,May,0.12
AGO,2015,Nov,0.12
AGO,2016,Aug,0.13
AGO,2016,Mar,0.13
AGO,2016,May,0.13
AGO,2016,Nov,0.13
AGO,2017,Aug,0.1425
AGO,2017,Mar,0.1425
AGO,2017,May,0.1425
AGO,2017,Nov,0.1425
AGO,2018,Aug,0.16
AGO,2018,Mar,0.16
AGO,2018,May,0.16
AGO,2018,Nov,0.16
AGO,2019,Aug,0.18
AGO,2019,Mar,0.18
AGO,2019,May,0.18
AGO,2019,Nov,0.18
AGR,2016,Dec,0.432
AGR,2016,Jun,0.432
AGR,2016,Mar,0.432
AGR,2016,Sep,0.432
AGR,2017,Dec,0.432
AGR,2017,Jun,0.432
AGR,2017,Mar,0.432
AGR,2017,Sep,0.864
AGR,2018,Dec,0.44
AGR,2018,Jun,0.432
AGR,2018,Mar,0.432
AGR,2018,Sep,0.44
AGR,2019,Dec,0.44
AGR,2019,Jun,0.44
AGR,2019,Mar,0.44
AGR,2019,Sep,0.44
AGX,2011,Oct,0.5
AGX,2012,Oct,0.6
AGX,2013,Oct,0.75
AGX,2014,Oct,0.7
AGX,2015,Oct,0.7
AGX,2016,Oct,0.7
AGX,2017,Oct,1.0
AGX,2018,Apr,0.5
AGX,2018,Jul,0.25
AGX,2018,Oct,0.25
AGX,2019,Apr,0.25
AGX,2019,Jan,0.25
AGX,2019,Jul,0.25
AGX,2019,Oct,0.25
AHC,2010,Dec,0.1
AHC,2011,Aug,0.06
AHC,2011,Mar,0.1
AHC,2011,May,0.06
AHC,2011,Nov,0.06
AHC,2012,Aug,0.06
AHC,2012,Feb,0.06
AHC,2012,May,0.06
AHC,2012,Nov,0.06
AHC,2013,Aug,0.08
AHC,2013,Jan,0.06
AHC,2013,May,0.06
AHC,2013,Nov,0.08
AHC,2014,Aug,0.08
AHC,2014,Dec,2.25
AHC,2014,Feb,0.08
AHC,2014,May,1.58
AHC,2014,Nov,0.08
AHC,2015,Aug,0.08
AHC,2015,Feb,0.08
AHC,2015,May,0.08
AHC,2015,Nov,0.08
AHC,2016,Aug,0.08
AHC,2016,Feb,0.08
AHC,2016,May,0.08
AHC,2016,Nov,0.08
AHC,2017,Aug,0.08
AHC,2017,Feb,0.08
AHC,2017,May,0.08
AHC,2017,Nov,0.14
AHC,2018,Aug,0.08
AHC,2018,Feb,0.08
AHC,2018,May,0.08
AHC,2018,Nov,0.08
AHC,2019,Aug,0.08
AHC,2019,Feb,0.08
AHC,2019,May,0.08
AHC,2019,Nov,0.08
AHH,2013,Dec,0.16
AHH,2013,Jun,0.08
AHH,2013,Sep,0.16
AHH,2014,Dec,0.16
AHH,2014,Jun,0.16
AHH,2014,Mar,0.16
AHH,2014,Sep,0.16
AHH,2015,Dec,0.17
AHH,2015,Jun,0.17
AHH,2015,Mar,0.17
AHH,2015,Sep,0.17
AHH,2016,Dec,0.18
AHH,2016,Jun,0.18
AHH,2016,Mar,0.18
AHH,2016,Sep,0.18
AHH,2017,Dec,0.19
AHH,2017,Jun,0.19
AHH,2017,Mar,0.19
AHH,2017,Sep,0.19
AHH,2018,Dec,0.2
AHH,2018,Jun,0.2
AHH,2018,Mar,0.2
AHH,2018,Sep,0.2
AHH,2019,Dec,0.21
AHH,2019,Jun,0.21
AHH,2019,Mar,0.21
AHH,2019,Sep,0.21
AHT,2011,Dec,0.1
AHT,2011,Jun,0.1
AHT,2011,Mar,0.1
AHT,2011,Sep,0.1
AHT,2012,Dec,0.11
AHT,2012,Jun,0.11
AHT,2012,Mar,0.11
AHT,2012,Sep,0.11
AHT,2013,Dec,0.12
AHT,2013,Jun,0.12
AHT,2013,Mar,0.12
AHT,2013,Sep,0.12
AHT,2014,Dec,0.12
AHT,2014,Jun,0.12
AHT,2014,Mar,0.12
AHT,2014,Sep,0.12
AHT,2015,Dec,0.12
AHT,2015,Jun,0.12
AHT,2015,Mar,0.12
AHT,2015,Sep,0.12
AHT,2016,Dec,0.12
AHT,2016,Jun,0.12
AHT,2016,Mar,0.12
AHT,2016,Sep,0.12
AHT,2017,Dec,0.12
AHT,2017,Jun,0.12
AHT,2017,Mar,0.12
AHT,2017,Sep,0.12
AHT,2018,Dec,0.12
AHT,2018,Jun,0.12
AHT,2018,Mar,0.12
AHT,2018,Sep,0.12
AHT,2019,Dec,0.06
AHT,2019,Jun,0.06
AHT,2019,Mar,0.12
AHT,2019,Sep,0.06
AI,2010,Dec,0.6
AI,2010,Jun,0.35
AI,2010,Mar,0.35
AI,2010,Sep,0.6
AI,2011,Dec,0.875
AI,2011,Jun,0.875
AI,2011,Mar,0.75
AI,2011,Sep,0.875
AI,2012,Dec,0.875
AI,2012,Jun,0.875
AI,2012,Mar,0.875
AI,2012,Sep,0.875
AI,2013,Dec,0.875
AI,2013,Jun,0.875
AI,2013,Mar,0.875
AI,2013,Sep,0.875
AI,2014,Dec,0.875
AI,2014,Jun,0.875
AI,2014,Mar,0.875
AI,2014,Sep,0.875
AI,2015,Dec,0.625
AI,2015,Jun,0.875
AI,2015,Mar,0.875
AI,2015,Sep,0.625
AI,2016,Dec,0.625
AI,2016,Jun,0.625
AI,2016,Mar,0.625
AI,2016,Sep,0.625
AI,2017,Dec,0.55
AI,2017,Jun,0.55
AI,2017,Mar,0.625
AI,2017,Sep,0.55
AI,2018,Dec,0.375
AI,2018,Jun,0.375
AI,2018,Mar,0.55
AI,2018,Sep,0.375
AI,2019,Dec,0.225
AI,2019,Jul,0.225
AI,2019,Mar,0.375
AI,2019,Sep,0.225
AIC,2016,Aug,0.422
AIC,2016,Feb,0.422
AIC,2016,May,0.422
AIC,2016,Nov,0.422
AIC,2017,Aug,0.422
AIC,2017,Feb,0.422
AIC,2017,May,0.422
AIC,2017,Nov,0.422
AIC,2018,Aug,0.422
AIC,2018,Feb,0.422
AIC,2018,May,0.422
AIC,2018,Nov,0.422
AIC,2019,Aug,0.422
AIC,2019,Feb,0.422
AIC,2019,May,0.422
AIC,2019,Nov,0.422
AIG,2011,Jan,8.7
AIG,2013,Dec,0.1
AIG,2013,Sep,0.1
AIG,2014,Dec,0.125
AIG,2014,Jun,0.125
AIG,2014,Mar,0.125
AIG,2014,Sep,0.125
AIG,2015,Dec,0.28
AIG,2015,Jun,0.125
AIG,2015,Mar,0.125
AIG,2015,Sep,0.28
AIG,2016,Dec,0.32
AIG,2016,Jun,0.32
AIG,2016,Mar,0.32
AIG,2016,Sep,0.32
AIG,2017,Dec,0.32
AIG,2017,Jun,0.32
AIG,2017,Mar,0.32
AIG,2017,Sep,0.32
AIG,2018,Dec,0.32
AIG,2018,Jun,0.32
AIG,2018,Mar,0.32
AIG,2018,Sep,0.32
AIG,2019,Dec,0.32
AIG,2019,Jun,0.32
AIG,2019,Mar,0.32
AIG,2019,Sep,0.32
AIMC,2012,Dec,0.06
AIMC,2012,Jun,0.05
AIMC,2012,Sep,0.05
AIMC,2013,Dec,0.1
AIMC,2013,Jun,0.1
AIMC,2013,Mar,0.08
AIMC,2013,Sep,0.1
AIMC,2014,Dec,0.12
AIMC,2014,Jun,0.12
AIMC,2014,Mar,0.1
AIMC,2014,Sep,0.12
